09/10/2018;005;A;AFN;0,04924000;0,04937000;75,73000000;75,93000000
09/10/2018;009;A;ETB;0,13390000;0,13530000;27,63340000;27,92710000
09/10/2018;015;A;THB;0,11320000;0,11330000;33,01000000;33,03000000
09/10/2018;020;A;PAB;3,73850000;3,73910000;1,00000000;1,00000000
09/10/2018;027;A;VES;0,05955000;0,05971000;62,62310000;62,78000000
09/10/2018;030;A;BOB;0,53410000;0,54590000;6,85000000;7,00000000
09/10/2018;035;A;GHS;0,75680000;0,76000000;4,92000000;4,94000000
09/10/2018;040;A;CRC;0,00631700;0,00638500;585,63000000;591,78000000
09/10/2018;045;A;SVC;0,42680000;0,42740000;8,74950000;8,75950000
09/10/2018;051;A;NIO;0,11430000;0,11700000;31,97000000;32,72000000
09/10/2018;055;A;DKK;0,57530000;0,57550000;6,49680000;6,49780000
09/10/2018;060;A;ISK;0,03235000;0,03240000;115,40000000;115,58000000
09/10/2018;065;A;NOK;0,45130000;0,45160000;8,27940000;8,28440000
09/10/2018;070;A;SEK;0,41000000;0,41020000;9,11540000;9,11840000
09/10/2018;075;A;CZK;0,16620000;0,16630000;22,48200000;22,49200000
09/10/2018;090;A;GMD;0,07418000;0,07725000;48,40000000;50,40000000
09/10/2018;095;A;DZD;0,03143000;0,03159000;118,35300000;118,94500000
09/10/2018;100;A;KWD;12,29370000;12,31990000;0,30350000;0,30410000
09/10/2018;105;A;BHD;9,91120000;9,92330000;0,37680000;0,37720000
09/10/2018;115;A;IQD;0,00313900;0,00314500;1189,00000000;1191,00000000
09/10/2018;115;A;IQD;0,00313900;0,00314500;1189,00000000;1191,00000000
09/10/2018;125;A;JOD;5,26550000;5,27380000;0,70900000;0,71000000
09/10/2018;130;A;LYD;2,69930000;2,71340000;1,37800000;1,38500000
09/10/2018;132;A;MKD;0,06936000;0,07007000;53,36000000;53,90000000
09/10/2018;133;A;RSD;0,03624000;0,03626000;103,12000000;103,16000000
09/10/2018;134;A;SDG;0,20570000;0,20820000;17,95520000;18,17720000
09/10/2018;135;A;TND;1,31900000;1,31990000;2,83280000;2,83430000
09/10/2018;136;A;SSP;0,02483000;0,02516000;148,59130000;150,59130000
09/10/2018;138;B;SDR;5,19430000;5,19510000;1,38940000;1,38940000
09/10/2018;139;A;MAD;0,39410000;0,39440000;9,48080000;9,48580000
09/10/2018;145;A;AED;1,01770000;1,01810000;3,67280000;3,67350000
09/10/2018;148;A;STD;0,00017740;0,00017800;21005,00000000;21075,00000000
09/10/2018;150;B;AUD;2,65100000;2,65180000;0,70910000;0,70920000
09/10/2018;155;A;BSD;3,73850000;3,73910000;1,00000000;1,00000000
09/10/2018;160;A;BMD;3,73850000;3,73910000;1,00000000;1,00000000
09/10/2018;165;A;CAD;2,88460000;2,88530000;1,29590000;1,29600000
09/10/2018;170;A;GYD;0,01773000;0,01814000;206,13000000;210,84000000
09/10/2018;173;A;NAD;0,25490000;0,25510000;14,66000000;14,66500000
09/10/2018;175;A;BBD;1,86450000;1,87130000;1,99810000;2,00510000
09/10/2018;180;A;BZD;1,83870000;1,87120000;1,99820000;2,03320000
09/10/2018;185;A;BND;2,70160000;2,70300000;1,38330000;1,38380000
09/10/2018;190;A;KYD;4,50420000;4,55990000;0,82000000;0,83000000
09/10/2018;195;A;SGD;2,70160000;2,70300000;1,38330000;1,38380000
09/10/2018;197;B;CLF;150,11950000;150,14360000;40,15500000;40,15500000
09/10/2018;200;B;FJD;1,72420000;1,76370000;0,46120000;0,47170000
09/10/2018;205;A;HKD;0,47720000;0,47730000;7,83360000;7,83410000
09/10/2018;210;A;TTD;0,54940000;0,55760000;6,70530000;6,80530000
09/10/2018;215;A;XCD;1,37440000;1,39000000;2,69000000;2,72000000
09/10/2018;220;A;USD;3,73850000;3,73910000;1,00000000;1,00000000
09/10/2018;230;A;JMD;0,02794000;0,02813000;132,91000000;133,80000000
09/10/2018;235;A;LRD;0,02334000;0,02395000;156,15000000;160,15000000
09/10/2018;245;B;NZD;2,41390000;2,41580000;0,64570000;0,64610000
09/10/2018;250;B;SBD;0,46360000;0,49360000;0,12400000;0,13200000
09/10/2018;255;A;SRD;0,49700000;0,50560000;7,39600000;7,52200000
09/10/2018;260;A;VND;0,00016010;0,00016010;23355,00000000;23358,00000000
09/10/2018;275;A;AMD;0,00767700;0,00771000;484,99000000;486,99000000
09/10/2018;295;A;CVE;0,03859000;0,03880000;96,38000000;96,88000000
09/10/2018;325;A;ANG;2,10030000;2,11250000;1,77000000;1,78000000
09/10/2018;328;A;AWG;2,06550000;2,08890000;1,79000000;1,81000000
09/10/2018;345;A;HUF;0,01322000;0,01324000;282,47000000;282,72000000
09/10/2018;363;A;CDF;0,00228500;0,00230000;1625,87000000;1635,87000000
09/10/2018;365;A;BIF;0,00207500;0,00210400;1777,11000000;1802,11000000
09/10/2018;368;A;KMF;0,00866900;0,00871100;429,23000000;431,23000000
09/10/2018;370;A;XAF;0,00614300;0,00620400;602,66000000;608,58000000
09/10/2018;372;A;XOF;0,00649900;0,00658000;568,25000000;575,25000000
09/10/2018;380;A;XPF;0,03585000;0,03617000;103,39000000;104,27000000
09/10/2018;390;A;DJF;0,02094000;0,02107000;177,50000000;178,55000000
09/10/2018;398;A;GNF;0,00041070;0,00041530;9003,00000000;9103,00000000
09/10/2018;406;A;MGA;0,00107400;0,00108400;3450,00000000;3480,00000000
09/10/2018;420;A;RWF;0,00425400;0,00433800;861,89000000;878,89000000
09/10/2018;425;A;CHF;3,76490000;3,76700000;0,99260000;0,99300000
09/10/2018;440;A;HTG;0,05266000;0,05449000;68,62200000;70,99520000
09/10/2018;450;A;PYG;0,00063210;0,00063350;5902,75000000;5914,67000000
09/10/2018;460;A;UAH;0,13340000;0,13350000;28,01000000;28,03000000
09/10/2018;470;A;JPY;0,03305000;0,03305000;113,12000000;113,13000000
09/10/2018;482;A;GEL;1,41500000;1,43150000;2,61200000;2,64200000
09/10/2018;490;A;ALL;0,03411000;0,03431000;108,98000000;109,61000000
09/10/2018;495;A;HNL;0,15500000;0,15560000;24,02500000;24,12500000
09/10/2018;500;A;SLL;0,00044440;0,00045420;8233,00000000;8413,00000000
09/10/2018;503;A;MDL;0,22070000;0,22210000;16,83600000;16,93600000
09/10/2018;506;A;RON;0,91960000;0,92110000;4,05940000;4,06520000
09/10/2018;510;A;BGN;2,19450000;2,19510000;1,70340000;1,70360000
09/10/2018;530;B;GIP;4,88810000;4,89260000;1,30750000;1,30850000
09/10/2018;535;A;EGP;0,20820000;0,20920000;17,87000000;17,96000000
09/10/2018;540;B;GBP;4,91130000;4,91320000;1,31370000;1,31400000
09/10/2018;545;B;FKP;4,88810000;4,89260000;1,30750000;1,30850000
09/10/2018;560;A;LBP;0,00247500;0,00248400;1505,50000000;1510,50000000
09/10/2018;570;B;SHP;4,87460000;4,87920000;1,30390000;1,30490000
09/10/2018;575;A;SYP;0,00725100;0,00726000;515,00000000;515,60000000
09/10/2018;585;A;SZL;0,25480000;0,25500000;14,66350000;14,67150000
09/10/2018;603;A;LSL;0,25470000;0,25510000;14,65750000;14,67750000
09/10/2018;608;A;TMT;1,06810000;1,07140000;3,49000000;3,50000000
09/10/2018;622;A;MZN;0,06143000;0,06246000;59,86000000;60,86000000
09/10/2018;625;A;ERN;0,23740000;0,24520000;15,25000000;15,75000000
09/10/2018;630;A;NGN;0,01220000;0,01224000;305,45000000;306,45000000
09/10/2018;635;A;AOA;0,01227000;0,01232000;303,39000000;304,74000000
09/10/2018;640;A;TWD;0,12060000;0,12070000;30,98600000;30,99600000
09/10/2018;642;A;TRY;0,61110000;0,61250000;6,10460000;6,11720000
09/10/2018;660;A;PEN;1,12230000;1,12400000;3,32660000;3,33100000
09/10/2018;665;A;BTN;0,05020000;0,05028000;74,37000000;74,47000000
09/10/2018;670;A;MRO;0,01041000;0,01050000;356,00000000;359,00000000
09/10/2018;671;A;MRU;0,10050000;0,10480000;35,69000000;37,20000000
09/10/2018;680;B;TOP;1,58620000;1,70240000;0,42430000;0,45530000
09/10/2018;685;A;MOP;0,46290000;0,46360000;8,06600000;8,07600000
09/10/2018;706;A;ARS;0,10020000;0,10050000;37,20000000;37,30000000
09/10/2018;715;A;CLP;0,00548400;0,00548700;681,50000000;681,70000000
09/10/2018;720;A;COP;0,00122200;0,00122400;3055,91000000;3059,91000000
09/10/2018;725;A;CUP;3,73850000;3,73910000;1,00000000;1,00000000
09/10/2018;730;A;DOP;0,07483000;0,07507000;49,81000000;49,96000000
09/10/2018;735;A;PHP;0,06905000;0,06909000;54,12100000;54,14100000
09/10/2018;741;A;MXN;0,19660000;0,19670000;19,00680000;19,01680000
09/10/2018;745;A;UYU;0,11370000;0,11390000;32,83000000;32,88000000
09/10/2018;755;B;BWP;0,34580000;0,34770000;0,09250000;0,09300000
09/10/2018;760;A;MWK;0,00507200;0,00520000;719,12000000;737,12000000
09/10/2018;766;A;ZMW;0,29910000;0,30030000;12,45000000;12,50000000
09/10/2018;770;A;GTQ;0,48500000;0,48520000;7,70600000;7,70900000
09/10/2018;775;A;MMK;0,00237400;0,00239700;1560,00000000;1575,00000000
09/10/2018;778;B;PGK;1,08600000;1,14230000;0,29050000;0,30550000
09/10/2018;779;A;HRK;0,57800000;0,57860000;6,46200000;6,46780000
09/10/2018;780;A;LAK;0,00043730;0,00043920;8514,00000000;8550,00000000
09/10/2018;785;A;ZAR;0,25480000;0,25500000;14,66030000;14,67450000
09/10/2018;795;A;CNY;0,53990000;0,54020000;6,92170000;6,92380000
09/10/2018;796;A;CNH;0,54000000;0,54010000;6,92270000;6,92320000
09/10/2018;800;A;QAR;1,02650000;1,02720000;3,64000000;3,64200000
09/10/2018;805;A;OMR;9,71040000;9,71190000;0,38500000;0,38500000
09/10/2018;810;A;YER;0,01494000;0,01496000;249,95000000;250,25000000
09/10/2018;815;A;IRR;0,00008900;0,00008900;42000,00000000;42000,00000000
09/10/2018;820;A;SAR;0,99670000;0,99690000;3,75060000;3,75090000
09/10/2018;825;A;KHR;0,00090290;0,00092890;4025,45320000;4140,52340000
09/10/2018;828;A;MYR;0,89870000;0,89990000;4,15500000;4,16000000
09/10/2018;830;A;RUB;0,05627000;0,05630000;66,41500000;66,43750000
09/10/2018;831;A;BYN;1,73680000;1,74200000;2,14650000;2,15250000
09/10/2018;835;A;TJS;0,39650000;0,39700000;9,41900000;9,42900000
09/10/2018;840;A;MUR;0,10770000;0,10860000;34,42000000;34,72000000
09/10/2018;845;A;NPR;0,03141000;0,03142000;119,02000000;119,04000000
09/10/2018;850;A;SCR;0,26050000;0,27590000;13,55360000;14,35360000
09/10/2018;855;A;LKR;0,02184000;0,02188000;170,90000000;171,20000000
09/10/2018;860;A;INR;0,05028000;0,05030000;74,33000000;74,35000000
09/10/2018;865;A;IDR;0,00024540;0,00024560;15225,00000000;15235,00000000
09/10/2018;870;A;MVR;0,24120000;0,24250000;15,42000000;15,50000000
09/10/2018;875;A;PKR;0,02946000;0,02984000;125,30000000;126,92000000
09/10/2018;880;A;ILS;1,02730000;1,02790000;3,63750000;3,63900000
09/10/2018;892;A;KGS;0,05379000;0,05403000;69,20000000;69,50000000
09/10/2018;893;A;UZS;0,00045670;0,00045730;8176,08000000;8186,08000000
09/10/2018;905;A;BDT;0,04452000;0,04466000;83,72000000;83,97000000
09/10/2018;912;B;WST;1,37610000;1,45860000;0,36810000;0,39010000
09/10/2018;913;A;KZT;0,01005000;0,01005000;371,87000000;372,09000000
09/10/2018;915;A;MNT;0,00144600;0,00146900;2546,00000000;2586,00000000
09/10/2018;920;A;VUV;0,03237000;0,03341000;111,91000000;115,48000000
09/10/2018;930;A;KRW;0,00329800;0,00330100;1132,76000000;1133,59000000
09/10/2018;946;A;TZS;0,00163000;0,00163800;2283,00000000;2293,00000000
09/10/2018;950;A;KES;0,03703000;0,03711000;100,75000000;100,95000000
09/10/2018;955;A;UGX;0,00098430;0,00098710;3788,00000000;3798,00000000
09/10/2018;960;A;SOS;0,00642400;0,00650300;575,00000000;582,00000000
09/10/2018;975;A;PLN;0,99660000;0,99730000;3,74930000;3,75130000
09/10/2018;978;B;EUR;4,29180000;4,29360000;1,14800000;1,14830000
09/10/2018;998;A;XAU;142,96370000;142,98660000;0,02615000;0,02615000
